Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1465160400.0 4.23 NA 66 226 0 NA NA NA NA 110 282 0 NA NA NA NA 202 3264 830 NA NA NA NA 306 3415 846 NA NA NA
1465160400.0 4.24 NA 61 220 0 NA NA NA NA 96 278 0 NA NA NA NA 166 3664 768 NA NA NA NA 199 3774 782 NA NA NA
1465160400.0 4.25 NA 58 219 0 NA NA NA NA 98 277 0 NA NA NA NA 153 3422 675 NA NA NA NA 298 3741 712 NA NA NA
1465160400.0 4.28 NA 65 226 0 NA NA NA NA 115 280 0 NA NA NA NA 198 2656 1549 NA NA NA NA 432 2819 1594 NA NA NA
1465160400.0 4.55 NA 41 229 0 NA NA NA NA 79 292 0 NA NA NA NA 282 13366 667 NA NA NA NA 335 14171 715 NA NA NA
1465160400.0 4.6 NA 216 0 NA NA NA NA NA 277 0 NA NA NA NA NA 2762 482 NA NA NA NA NA 3037 503 NA NA NA NA
1465160400.0 4.65 NA 40 233 0 NA NA NA NA 78 304 0 NA NA NA NA 310 17069 701 NA NA NA NA 413 22415 720 NA NA NA
1465160400.0 4.76 NA 64 NA NA NA NA NA NA 101 NA NA NA NA NA NA 31 NA NA NA NA NA NA 46 NA NA NA NA NA
1465160400.0 4001.0 NA 84 210 NA NA NA NA NA 152 275 NA NA NA NA NA 990 1678 NA NA NA NA NA 1699 2282 NA NA NA NA
1465160400.0 4002.0 NA 80 197 NA NA NA NA NA 151 256 NA NA NA NA NA 3292 2185 NA NA NA NA NA 3382 2329 NA NA NA NA
1465160400.0 4003.0 NA 89 195 NA NA NA NA NA 151 256 NA NA NA NA NA 3405 2659 NA NA NA NA NA 3765 2801 NA NA NA NA
1465160400.0 4006.0 41 95 209 NA NA NA NA 87 155 276 NA NA NA NA 2178 1013 1612 NA NA NA NA 2311 1740 2408 NA NA NA NA
1465160400.0 4007.0 44 87 200 NA NA NA NA 91 155 265 NA NA NA NA 732 262 465 NA NA NA NA 973 368 647 NA NA NA NA
1465160400.0 4008.0 46 84 204 NA NA NA NA 92 155 267 NA NA NA NA 1154 356 644 NA NA NA NA 1286 471 794 NA NA NA NA
1465160400.0 5.1 182 0 NA NA NA NA NA 244 0 NA NA NA NA NA 819 314 NA NA NA NA NA 888 333 NA NA NA NA NA
1465160400.0 5.2 166 0 NA NA NA NA NA 225 0 NA NA NA NA NA 459 281 NA NA NA NA NA 493 293 NA NA NA NA NA
1465160400.0 5.3 166 0 NA NA NA NA NA 225 0 NA NA NA NA NA 458 273 NA NA NA NA NA 509 347 NA NA NA NA NA
1465160400.0 5.4 176 0 NA NA NA NA NA 242 0 NA NA NA NA NA 740 335 NA NA NA NA NA 823 350 NA NA NA NA NA
1465160400.0 5.5 179 0 NA NA NA NA NA 242 0 NA NA NA NA NA 685 336 NA NA NA NA NA 771 361 NA NA NA NA NA
1465160400.0 5.6 182 0 NA NA NA NA NA 244 0 NA NA NA NA NA 787 324 NA NA NA NA NA 857 340 NA NA NA NA NA
1465160400.0 5.7 175 0 NA NA NA NA NA 241 0 NA NA NA NA NA 691 331 NA NA NA NA NA 730 346 NA NA NA NA NA
1465160400.0 500199.0 112 NA NA NA NA NA NA 166 NA NA NA NA NA NA 2788 NA NA NA NA NA NA 7357 NA NA NA NA NA NA
1465160400.0 500202.0 NA 117 252 0 NA NA NA NA 202 323 0 NA NA NA NA 7512 4054 878 NA NA NA NA 8550 4265 2340 NA NA NA
1465160400.0 500206.0 NA 119 240 0 NA NA NA NA 198 318 0 NA NA NA NA 6828 3730 887 NA NA NA NA 9820 6453 1437 NA NA NA
