Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1466024400.0 517.0 25 0 NA NA NA 52 0 NA NA NA 49 13 NA NA NA 73 31 NA NA NA
1466024400.0 518.0 19 27 0 NA NA 110 55 0 NA NA 13 39 12 NA NA 6368 196 45 NA NA
1466024400.0 519.0 28 0 NA NA NA 66 0 NA NA NA 43 19 NA NA NA 92 57 NA NA NA
1466024400.0 520.0 25 0 NA NA NA 52 0 NA NA NA 47 16 NA NA NA 76 45 NA NA NA
1466024400.0 521.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1466024400.0 522.0 19 26 0 NA NA 110 55 0 NA NA 11 46 13 NA NA 4340 81 43 NA NA
1466024400.0 523.0 29 0 NA NA NA 67 0 NA NA NA 47 17 NA NA NA 90 46 NA NA NA
1466024400.0 524.0 24 0 NA NA NA 52 0 NA NA NA 49 15 NA NA NA 78 35 NA NA NA
1466024400.0 525.0 27 0 NA NA NA 67 0 NA NA NA 46 17 NA NA NA 83 41 NA NA NA
1466024400.0 526.0 19 27 0 NA NA 110 55 0 NA NA 13 40 12 NA NA 6355 193 42 NA NA
1466024400.0 527.0 24 0 NA NA NA 52 0 NA NA NA 57 17 NA NA NA 93 40 NA NA NA
1466024400.0 528.0 30 0 NA NA NA 67 0 NA NA NA 51 17 NA NA NA 106 54 NA NA NA
1466024400.0 529.0 19 26 0 NA NA 110 55 0 NA NA 12 38 12 NA NA 7201 96 29 NA NA
1466024400.0 530.0 25 0 NA NA NA 52 0 NA NA NA 50 19 NA NA NA 96 104 NA NA NA
1466024400.0 531.0 53 0 NA NA NA 162 0 NA NA NA 48 16 NA NA NA 83 48 NA NA NA
1466024400.0 541.0 26 0 NA NA NA 54 0 NA NA NA 70 14 NA NA NA 92 34 NA NA NA
1466024400.0 542.0 33 0 NA NA NA 52 0 NA NA NA 70 14 NA NA NA 104 28 NA NA NA
1466024400.0 544.0 32 0 NA NA NA 52 0 NA NA NA 70 14 NA NA NA 107 27 NA NA NA
1466024400.0 545.0 25 0 NA NA NA 53 0 NA NA NA 65 17 NA NA NA 109 42 NA NA NA
1466024400.0 6.0 NA 148 166 0 NA NA 212 218 0 NA NA 1311 1692 962 NA NA 1744 1860 1010 NA
1466024400.0 7.0 44 0 0 0 0 75 0 0 0 0 585 406 234 106 429 611 483 267 135 473
1466024400.0 8.0 NA 143 105 37 0 NA 195 149 64 0 NA 1002 1120 80 445 NA 1237 1259 107 487
1466024400.0 9.0 NA 158 176 0 NA NA 219 227 0 NA NA 3459 4427 743 NA NA 3669 4642 769 NA
