Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1465077600.0 512.0 19 33 0 NA NA 110 55 0 NA NA 20 54 21 NA NA 5452 79 60 NA NA
1465077600.0 513.0 30 0 NA NA NA 66 0 NA NA NA 42 18 NA NA NA 114 59 NA NA NA
1465077600.0 514.0 27 0 NA NA NA 52 0 NA NA NA 45 13 NA NA NA 60 39 NA NA NA
1465077600.0 515.0 19 33 0 NA NA 110 55 0 NA NA 17 62 20 NA NA 5963 79 30 NA NA
1465077600.0 516.0 30 0 NA NA NA 66 0 NA NA NA 45 15 NA NA NA 71 30 NA NA NA
1465077600.0 517.0 26 0 NA NA NA 52 0 NA NA NA 55 17 NA NA NA 79 36 NA NA NA
1465077600.0 518.0 19 29 0 NA NA 110 55 0 NA NA 22 68 23 NA NA 6648 91 48 NA NA
1465077600.0 519.0 29 0 NA NA NA 66 0 NA NA NA 46 15 NA NA NA 61 32 NA NA NA
1465077600.0 520.0 26 0 NA NA NA 52 0 NA NA NA 52 16 NA NA NA 73 35 NA NA NA
1465077600.0 521.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1465077600.0 522.0 19 29 0 NA NA 110 55 0 NA NA 20 71 20 NA NA 5681 96 33 NA NA
1465077600.0 523.0 32 0 NA NA NA 66 0 NA NA NA 75 21 NA NA NA 110 41 NA NA NA
1465077600.0 524.0 26 0 NA NA NA 52 0 NA NA NA 49 16 NA NA NA 72 34 NA NA NA
1465077600.0 525.0 30 0 NA NA NA 66 0 NA NA NA 48 14 NA NA NA 82 29 NA NA NA
1465077600.0 526.0 19 29 0 NA NA 110 55 0 NA NA 21 89 26 NA NA 6023 100 36 NA NA
1465077600.0 527.0 26 0 NA NA NA 52 0 NA NA NA 57 17 NA NA NA 81 34 NA NA NA
1465077600.0 528.0 32 0 NA NA NA 66 0 NA NA NA 70 24 NA NA NA 95 75 NA NA NA
1465077600.0 529.0 19 34 0 NA NA 110 55 0 NA NA 19 90 20 NA NA 6472 102 35 NA NA
1465077600.0 530.0 31 0 NA NA NA 52 0 NA NA NA 45 13 NA NA NA 68 26 NA NA NA
1465077600.0 531.0 53 0 NA NA NA 163 0 NA NA NA 61 15 NA NA NA 81 33 NA NA NA
1465077600.0 541.0 33 0 NA NA NA 54 0 NA NA NA 82 15 NA NA NA 135 46 NA NA NA
1465077600.0 542.0 27 0 NA NA NA 53 0 NA NA NA 69 14 NA NA NA 96 30 NA NA NA
1465077600.0 544.0 27 0 NA NA NA 53 0 NA NA NA 74 15 NA NA NA 99 29 NA NA NA
1465077600.0 545.0 27 0 NA NA NA 53 0 NA NA NA 77 15 NA NA NA 105 32 NA NA NA
1465077600.0 6.0 NA 156 169 0 NA NA 211 218 0 NA NA 2401 2942 1381 NA NA 2507 3031 1417 NA
1465077600.0 7.0 47 0 0 0 0 75 0 0 0 0 835 719 492 210 658 859 805 563 240 772
1465077600.0 8.0 NA 143 104 43 0 NA 195 149 64 0 NA 1652 1743 282 632 NA 1744 1800 303 673
1465077600.0 9.0 NA 160 190 0 NA NA 221 227 0 NA NA 2680 3754 945 NA NA 2809 3830 994 NA
